date,nav
2020-06-10,51.41190
2020-06-09,51.17140
2020-06-08,51.74510
2020-06-05,51.30080
2020-06-04,50.79800
2020-06-03,50.97220
2020-06-02,50.23200
2020-06-01,49.36350
2020-05-29,47.87480
2020-05-28,47.14340
2020-05-27,46.53540
2020-05-26,46.41930
2020-05-22,46.21320
2020-05-21,46.59470
2020-05-20,46.25630
2020-05-19,45.72500
2020-05-18,45.87810
2020-05-15,46.93310
2020-05-14,46.83280
2020-05-13,47.53490
2020-05-12,46.64270
2020-05-11,46.93450
2020-05-08,47.01970
2020-05-07,47.40150
2020-05-06,47.55080
2020-05-05,47.51520
2020-05-04,48.00180
2020-04-30,49.40210
2020-04-29,48.91500
2020-04-28,48.42860
2020-04-27,48.08460
2020-04-24,47.87990
2020-04-23,48.64640
2020-04-22,48.30700
2020-04-21,47.78740
2020-04-20,48.89510
2020-04-17,47.94620
2020-04-16,47.00440
2020-04-15,46.66210
2020-04-13,46.37370
2020-04-09,46.78910
2020-04-08,45.76780
2020-04-07,45.12100
2020-04-03,43.69810
2020-04-01,43.77730
2020-03-31,44.29980
2020-03-30,43.16130
2020-03-27,44.25520
2020-03-26,43.70480
2020-03-25,42.29050
2020-03-24,41.26000
2020-03-23,41.31100
2020-03-20,45.74680
2020-03-19,45.26420
2020-03-18,47.07830
2020-03-17,49.93710
2020-03-16,50.89990
2020-03-13,53.15760
2020-03-12,53.16170
2020-03-11,56.66720
2020-03-09,56.77010
2020-03-06,58.52360
2020-03-05,59.27270
2020-03-04,58.83080
2020-03-03,59.70230
2020-03-02,59.43570
2020-02-28,59.45000
2020-02-27,61.08990
2020-02-26,61.16490
2020-02-25,61.60150
2020-02-24,61.79420
2020-02-20,62.37270
2020-02-19,62.26000
2020-02-18,61.55950
2020-02-17,62.04690
2020-02-14,62.24190
2020-02-13,62.21810
2020-02-12,62.20580
2020-02-11,62.19210
2020-02-10,61.90860
2020-02-07,62.31670
2020-02-06,62.08900
2020-02-05,62.06060
2020-02-04,61.78830
2020-02-03,60.88720
2020-01-31,61.75430
2020-01-30,61.81340
2020-01-29,62.13240
2020-01-28,62.08860
2020-01-27,61.96560
2020-01-24,61.83930
2020-01-23,61.14880
2020-01-22,60.84690
2020-01-21,60.72750
2020-01-20,60.97090
2020-01-17,60.89520
2020-01-16,60.21890
2020-01-15,59.67950
2020-01-14,59.28950
2020-01-13,59.17260
2020-01-10,58.90760
2020-01-09,58.64070
2020-01-08,57.98680
2020-01-07,58.21070
2020-01-06,57.73290
2020-01-03,58.68720
2020-01-02,58.39880
